code,name
190008,ТП УФМС РОССИИ ПО РЕСП. ХАКАСИЯ В Г. АБАЗА
190008,ТП УФМС РОССИИ ПО РЕСП. ХАКАСИЯ В Г. АБАЗЕ
190009,МВД ПО УДМУРТСКОЙ РЕСП.
190009,ТП УФМС РОССИИ ПО РЕСП. ХАКАСИЯ В АЛТАЙСКОМ РАЙОНЕ
190010,МВД ПО УДМУРТСКОЙ РЕСП.
190010,МП УФМС РОССИИ ПО РЕСП. ХАКАСИЯ В БЕЙСКОМ РАЙОНЕ
190010,ТП УФМС РОССИИ ПО РЕСП. ХАКАСИЯ В БЕЙСКОМ РАЙОНЕ
190011,МВД ПО УДМУРТСКОЙ РЕСП.
190011,ТП УФМС РОССИИ ПО РЕСП. ХАКАСИЯ В БОГРАДСКОМ РАЙОНЕ
190011,ТП УФМС РОССИИ ПО РХ В БОГРАДСКОМ РАЙОНЕ
190012,МВД ПО УДМУРТСКОЙ РЕСП.
190012,ТП УФМС РОССИИ ПО РЕСП. ХАКАСИЯ В ОРДЖОНИКИДЗЕВСКОМ РАЙОНЕ
190013,МВД ПО УДМУРТСКОЙ РЕСП.
190013,ТП УФМС РОССИИ ПО РЕСП. ХАКАСИЯ В Г. СОРСКЕ
190014,МВД ПО УДМУРТСКОЙ РЕСП.
190014,ТП УФМС РОССИИ ПО РЕСП. ХАКАСИЯ В ТАШТЫПСКОМ РАЙОНЕ
191001,МВД РЕСП. ХАКАСИЯ
192001,УВД Г. АБАКАНА РЕСП. ХАКАСИЯ
192001,УВД Г. АБАКАНА
192002,ОВД Г. ЧЕРНОГОРСКА РЕСП. ХАКАСИЯ
192003,ОВД Г. САЯНОГОРСКА РЕСП. ХАКАСИЯ
192004,ОВД УСТЬ-АБАКАНСКОГО РАЙОНА РЕСП. ХАКАСИЯ
192004,УСТЬ-АБАКАНСКИМ РОВД РЕСП. ХАКАСИЯ
192005,АЛТАЙСКИМ РОВД РЕСП. ХАКАСИЯ
192005,АЛТАЙСКИМ РОВД
192005,ОВД АЛТАЙСКОГО РАЙОНА РЕСП. ХАКАСИЯ
192006,БЕЙСКИМ РОВД РЕСП. ХАКАСИЯ
192006,ОВД БЕЙСКОГО РАЙОНА РЕСП. ХАКАСИЯ
192007,АСКИЗСКИМ ОВД МВД РЕСП. ХАКАСИЯ
192007,АСКИЗСКИМ ОВД РЕСП. ХАКАСИЯ
192007,ОВД АСКИЗСКОГО РАЙОНА РЕСП. ХАКАСИЯ
192008,ОВД ТАШТЫП
192008,ОВД ТАШТЫПСКОГО РАЙОНА РЕСП. ХАКАСИЯ
192009,БОГРАДСКИМ РОВД РХ
192009,ОВД БОГРАДСКОГО РАЙОНА РЕСП. ХАКАСИЯ
192010,ОВД ШИРИНСКОГО РАЙОНА РЕСП. ХАКАСИЯ
192010,ШИРИНСКИМ РОВД МВД РЕСП. ХАКАСИЯ
192010,ШИРИНСКИМ РОВД РЕСП. ХАКАСИЯ
192011,ОВД ОРДЖОНИКИДЗЕВСКОГО РАЙОНА РЕСП. ХАКАСИЯ
192011,ОВД ОРДЖОНИКИДЗЕВСКОГО РАЙОНА РХ
192012,ОВД Г. АБАЗЫ РЕСП. ХАКАСИЯ
192013,ОВД Г. СОРСКА РЕСП. ХАКАСИЯ
200001,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200001,УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП.
200002,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200002,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В ОКТЯБРЬСКОМ РАЙОНЕ Г. ГРОЗНОГО
200003,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200003,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В ЛЕНИНСКОМ РАЙОНЕ Г. ГРОЗНОГО
200004,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200004,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В НАДТЕРЕЧНОМ РАЙОНЕ
200005,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200005,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В УРУС-МАРТАНОВСКОМ РАЙОНЕ
200005,ОТДЕЛОМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В УРУС-МАРТАНОВСКОМ РАЙОНЕ
200006,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200006,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В СТАРОПРОМЫСЛОВСКОМ РАЙОНЕ Г. ГРОЗНОГО
200006,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В СТАРОПРОМЫСЛОВСКОМ РАЙОНЕ
200006,ОТДЕЛОМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В СТАРОПРОМЫСЛОВСКОМ РАЙОНЕ
200007,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200007,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В ЗАВОДСКОМ РАЙОНЕ Г. ГРОЗНОГО
200008,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200008,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В ШАЛИНСКОМ РАЙОНЕ
200008,ОТДЕЛОМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В ШАЛИНСКОМ РАЙОНЕ
200009,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200009,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В АРГУНСКОМ РАЙОНЕ
200009,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В Г. АРГУН
200009,ОТДЕЛОМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В АРГУНСКОМ РАЙОНЕ
200010,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200010,ТП УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В ВЕДЕНСКОМ РАЙОНЕ
200011,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200011,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В ГРОЗНЕНСКОМ РАЙОНЕ
200011,ОТДЕЛОМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В ГРОЗНЕНСКОМ РАЙОНЕ
200012,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200012,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В НАУРСКОМ РАЙОНЕ
200013,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200013,ТП УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В ШАТОЙСКОМ РАЙОНЕ
200014,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200014,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В ШЕЛКОВСКОМ РАЙОНЕ
200015,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200015,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В ГУДЕРМЕССКОМ РАЙОНЕ
200015,ОТДЕЛОМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В ГУДЕРМЕССКОМ РАЙОНЕ
200016,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200016,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В НОЖАЙ-ЮРТОВСКОМ РАЙОНЕ
200017,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200017,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В АЧХОЙ-МАРТАНОВСКОМ РАЙОНЕ
200018,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200018,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В СУНЖЕНСКОМ РАЙОНЕ
200018,ТП УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В СУНЖЕНСКОМ РАЙОНЕ
200019,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200019,ТП УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В ИТУМ-КАЛИНСКОМ РАЙОНЕ
200020,МВД ПО ЧЕЧЕНСКОЙ РЕСП.
200020,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В КУРЧАЛОЕВСКОМ РАЙОНЕ
200020,ОТДЕЛОМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В КУРЧАЛОЕВСКОМ РАЙОНЕ
201001,МВД ЧЕЧЕНСКОЙ РЕСП.
202002,ОВД ОКТЯБРЬСКОГО РАЙОНА Г. ГРОЗНОГО
202003,ОВД ЛЕНИНСКОГО РАЙОНА Г. ГРОЗНОГО
202003,ОВД ЛЕНИНСКОГО РАЙОНА Г. ГРОЗНЫЙ
202004,ОВД НАДТЕРЕЧНОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202005,ОВД УРУС-МАРТАНОВСКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202006,ОВД СТАРОПРОМЫСЛОВСКОГО РАЙОНА Г. ГРОЗНОГО
202006,СТАРОПРОМЫСЛОВСКИМ ОВД Г. ГРОЗНОГО ЧЕЧЕНСКОЙ РЕСП.
202006,СТАРОПРОМЫСЛОВСКИМ РОВД Г. ГРОЗНОГО ЧЕЧЕНСКОЙ РЕСП.
202007,ОВД ЗАВОДСКОГО РАЙОНА Г. ГРОЗНОГО
202008,ОВД ШАЛИНСКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202009,ОВД Г. АРГУН ЧЕЧЕНСКОЙ РЕСП.
202010,ВОВД ВЕДЕНСКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202010,ОВД ВЕДЕНСКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202011,ОВД ГРОЗНЕНСКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202011,ОВД ГРОЗНЕНСКОГО СЕЛЬСКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202012,НАУРСКИМ РОВД ЧЕЧЕНСКОЙ РЕСП.
202012,ОВД НАУРСКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202013,ОВД ШАТОЙСКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202014,ОВД ШЕЛКОВСКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202015,ВОВД Г. ГУДЕРМЕС ЧЕЧЕНСКОЙ РЕСП.
202015,ГУДЕРМЕССКИМ ГОВД ЧЕЧЕНСКОЙ РЕСП.
202015,ОВД Г. ГУДЕРМЕСА ЧЕЧЕНСКОЙ РЕСП.
202015,ОВД ГУДЕРМЕССКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202016,НОЖАЙ-ЮРТОВСКИМ РОВД ЧЕЧЕНСКОЙ РЕСП.
202016,ОВД НОЖАЙ-ЮРТОВСКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202017,АЧХОЙ-МАРТАНОВСКИМ РОВД ЧЕЧЕНСКОЙ РЕСП.
202017,ОВД АЧХОЙ-МАРТАНОВСКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202018,ОВД СУНЖЕНСКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202018,СУНЖЕНСКИМ РОВД ЧЕЧЕНСКОЙ РЕСП.
202019,ОВД ИТУМ-КАЛИНСКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202020,КУРЧАЛОЕВСКИМ РОВД ЧЕЧЕНСКОЙ РЕСП.
202020,ОВД КУРЧАЛОЕВСКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
202020,ОТДЕЛОМ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСП. В КУРЧАЛОЕВСКОМ РАЙОНЕ
202021,ОВД ШАРОЙСКОГО РАЙОНА ЧЕЧЕНСКОЙ РЕСП.
210001,МВД ПО ЧУВАШСКОЙ РЕСП.
210001,МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. АЛАТЫРЬ
210001,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В АЛАТЫРСКОМ РАЙОНЕ
210002,МВД ПО ЧУВАШСКОЙ РЕСП.
210002,ТП В С. АЛИКОВО МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. ЯДРИН
210002,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В АЛИКОВСКОМ РАЙОНЕ
210003,МВД ПО ЧУВАШСКОЙ РЕСП.
210003,МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В С. БАТЫРЕВО
210003,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В БАТЫРЕВСКОМ РАЙОНЕ
210004,МВД ПО ЧУВАШСКОЙ РЕСП.
210004,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В ВУРНАРСКОМ РАЙОНЕ
210004,ТП В ПОС. ВУРНАРЫ МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. КАНАШ
210004,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В ВУРНАРСКОМ РАЙОНЕ
210005,МВД ПО ЧУВАШСКОЙ РЕСП.
210005,ТП В ПОС. ИБРЕСИ МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. КАНАШ
210005,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В ИБРЕСИНСКОМ РАЙОНЕ
210006,МВД ПО ЧУВАШСКОЙ РЕСП.
210006,МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. КАНАШ
210006,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. КАНАШ
210006,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. КАНАШЕ
210007,МВД ПО ЧУВАШСКОЙ РЕСП.
210007,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В КАНАШСКОМ РАЙОНЕ
210007,ТП В КАНАШСКОМ РАЙОНЕ МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. КАНАШ
210007,ТП В С. ШИХАЗАНЫ МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. КАНАШ
210008,МВД ПО ЧУВАШСКОЙ РЕСП.
210008,ТП В Г. КОЗЛОВКА МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. ЦИВИЛЬСК
210008,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В КОЗЛОВСКОМ РАЙОНЕ
210009,МВД ПО ЧУВАШСКОЙ РЕСП.
210009,ТП В С. КОМСОМОЛЬСКОЕ МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В С. БАТЫРЕВО
210009,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В КОМСОМОЛЬСКОМ РАЙОНЕ
210010,МВД ПО ЧУВАШСКОЙ РЕСП.
210010,ТП В С. КРАСНОАРМЕЙСКОЕ МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. ЦИВИЛЬСК
210010,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В КРАСНОАРМЕЙСКОМ РАЙОНЕ
210011,МВД ПО ЧУВАШСКОЙ РЕСП.
210011,ТП В С. КРАСНЫЕ ЧЕТАИ МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. ЯДРИН
210011,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В КРАСНОЧЕТАЙСКОМ РАЙОНЕ
210012,МВД ПО ЧУВАШСКОЙ РЕСП.
210012,ТП В Г. МАРИИНСКИЙ ПОСАД МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. ЦИВИЛЬСК
210012,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В МАРИИНСКО-ПОСАДСКОМ РАЙОНЕ
210013,МВД ПО ЧУВАШСКОЙ РЕСП.
210013,ТП В С. МОРГАУШИ МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. ЯДРИН
210013,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В МОРГАУШСКОМ РАЙОНЕ
210014,МВД ПО ЧУВАШСКОЙ РЕСП.
210014,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. НОВОЧЕБОКСАРСКЕ
210014,ОТДЕЛОМ УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. НОВОЧЕБОКСАРСК
210015,МВД ПО ЧУВАШСКОЙ РЕСП.
210015,ТП В С. ПОРЕЦКОЕ МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. АЛАТЫРЬ
210015,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В ПОРЕЦКОМ РАЙОНЕ
210016,МВД ПО ЧУВАШСКОЙ РЕСП.
210016,ТП В ПОС. УРМАРЫ МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. ЦИВИЛЬСК
210016,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В УРМАРСКОМ РАЙОНЕ
210017,МВД ПО ЧУВАШСКОЙ РЕСП.
210017,МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. ЦИВИЛЬСК
210017,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В ЦИВИЛЬСКОМ РАЙОНЕ
210017,ТП В Г. КОЗЛОВКА МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. ЦИВИЛЬСК
210017,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В ЦИВИЛЬСКОМ РАЙОНЕ
210018,МВД ПО ЧУВАШСКОЙ РЕСП.
210018,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В ЧЕБОКСАРСКОМ РАЙОНЕ
210019,МВД ПО ЧУВАШСКОЙ РЕСП.
210019,ТП В С. ШЕМУРША МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В С. БАТЫРЕВО
210019,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В ШЕМУРШИНСКОМ РАЙОНЕ
210020,МВД ПО ЧУВАШСКОЙ РЕСП.
210020,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В ШУМЕРЛИНСКОМ РАЙОНЕ
210020,ТП В Г. ШУМЕРЛЯ МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. АЛАТЫРЬ
210021,МВД ПО ЧУВАШСКОЙ РЕСП.
210021,МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. ЯДРИН
210021,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В ЯДРИНСКОМ РАЙОНЕ
210022,МВД ПО ЧУВАШСКОЙ РЕСП.
210022,ТП В С. ЯЛЬЧИКИ МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В С. БАТЫРЕВО
210022,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В ЯЛЬЧИКСКОМ РАЙОНЕ
210023,МВД ПО ЧУВАШСКОЙ РЕСП.
210023,ТП В С. ЯНТИКОВО МРО УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В Г. КАНАШ
210023,ТП УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В ЯНТИКОВСКОМ РАЙОНЕ
210024,МВД ПО ЧУВАШСКОЙ РЕСП.
210024,ОТДЕЛОМ УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В КАЛИНИНСКОМ РАЙОНЕ Г. ЧЕБОКСАРЫ
210025,МВД ПО ЧУВАШСКОЙ РЕСП.
210025,ОТДЕЛОМ УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В ЛЕНИНСКОМ РАЙОНЕ Г. ЧЕБОКСАРЫ
210026,МВД ПО ЧУВАШСКОЙ РЕСП.
210026,ОТДЕЛОМ УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП. В МОСКОВСКОМ РАЙОНЕ Г. ЧЕБОКСАРЫ
210027,МВД ПО ЧУВАШСКОЙ РЕСП.
210027,УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСП.
211001,МВД ЧУВАШСКОЙ РЕСП.
212001,АЛАТЫРСКИМ ГОВД ЧУВАШСКОЙ РЕСП.
212001,ОВД Г. АЛАТЫРЯ И АЛАТЫРСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212002,АЛИКОВСКИМ РОВД ЧУВАШСКОЙ РЕСП.
212002,ОВД АЛИКОВСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212003,БАТЫРЕВСКИМ РОВД ЧУВАШСКОЙ РЕСП.
212003,ОВД БАТЫРЕВСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212004,ВУРНАРСКИМ РОВД ЧУВАШСКОЙ РЕСП.
212004,ОВД ВУРНАРСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212005,ИБРЕСИНСКИМ РОВД ЧУВАШСКОЙ РЕСП.
212005,ОВД ИБРЕСИНСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212006,КАНАШСКИМ ГОВД ЧУВАШСКОЙ РЕСП.
212006,ОВД Г. КАНАША ЧУВАШСКОЙ РЕСП.
212007,КАНАШСКИМ РОВД ЧУВАШСКОЙ РЕСП.
212007,ОВД КАНАШСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212008,КОЗЛОВСКИМ РОВД ЧУВАШСКОЙ РЕСП.
212008,ОВД КОЗЛОВСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212009,КОМСОМОЛЬСКИМ РОВД ЧУВАШСКОЙ РЕСП.
212009,ОВД КОМСОМОЛЬСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212010,КРАСНОАРМЕЙСКИМ РОВД ЧУВАШСКОЙ РЕСП.
212010,ОВД КРАСНОАРМЕЙСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212011,КРАСНОЧЕТАЙСКИМ РОВД ЧУВАШСКОЙ РЕСП.
212011,ОВД КРАСНОЧЕТАЙСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212012,МАРИИНСКО-ПОСАДСКИМ РОВД ЧУВАШСКОЙ РЕСП.
212012,ОВД МАРИИНСКО-ПОСАДСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212013,МОРГАУШСКИМ РОВД ЧУВАШСКОЙ РЕСП.
212013,ОВД МОРГАУШСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212014,НОВОЧЕБОКСАРСКИМ ГОВД ЧУВАШСКОЙ РЕСП.
212014,ОВД Г. НОВОЧЕБОКСАРСКА ЧУВАШСКОЙ РЕСП.
212015,ОВД ПОРЕЦКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212015,ПОРЕЦКИМ РОВД ЧУВАШСКОЙ РЕСП.
212016,ОВД УРМАРСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212016,УРМАРСКИМ РОВД ЧУВАШСКОЙ РЕСП.
212017,ОВД ЦИВИЛЬСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212017,ЦИВИЛЬСКИМ РОВД ЧУВАШСКОЙ РЕСП.
212018,ОВД ЧЕБОКСАРСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212018,ЧЕБОКСАРСКИМ РОВД ЧУВАШСКОЙ РЕСП.
212019,ОВД ШЕМУРШИНСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212019,ШЕМУРШИНСКИМ РОВД ЧУВАШСКОЙ РЕСП.
212020,ОВД Г. ШУМЕРЛИ И ШУМЕРЛИНСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212020,ОВД Г. ШУМЕРЛЯ И ШУМЕРЛИНСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212020,ШУМЕРЛИНСКИМ ГОВД ЧУВАШСКОЙ РЕСП.
212021,ОВД ЯДРИНСКОГО РАЙОНА ЧУВАШСКОЙ РЕСП.
212021,ЯДРИНСКИМ РОВД ЧУВАШСКОЙ РЕСП.
